Order_Date,Region,Category,Sub_Category,Customer_Segment,Sales,Quantity,Discount,Profit
2023-04-23,East,Furniture,Chairs,Corporate,112.9,5,0.0,31.04
2024-10-25,West,Technology,Accessories,Home Office,22.47,11,0.4,-13.67
2023-01-16,North,Office Supplies,Storage,Consumer,30.19,14,0.2,-15.83
2023-10-01,West,Technology,Accessories,Corporate,44.95,2,0.1,32.22
2023-06-08,West,Technology,Phones,Corporate,194.9,3,0.2,53.65
2023-05-12,East,Office Supplies,Paper,Corporate,593.78,8,0.3,43.05
2023-03-16,South,Office Supplies,Paper,Home Office,92.69,6,0.2,-5.17
2024-01-16,North,Furniture,Bookcases,Home Office,234.79,10,0.0,
2024-03-17,East,Furniture,Tables,Consumer,367.86,1,0.1,113.09
2023-11-09,South,Office Supplies,Storage,Home Office,66.24,10,0.1,-6.53
2024-11-20,East,Furniture,Bookcases,Consumer,115.29,10,0.4,-0.31
2024-11-30,North,Furniture,Bookcases,Consumer,539.35,9,0.3,29.36
2024-05-13,North,Furniture,Chairs,Corporate,238.75,12,0.0,91.04
2024-09-25,East,Office Supplies,Paper,Consumer,104.65,8,0.1,9.28
2023-11-15,West,Office Supplies,Paper,Consumer,373.31,6,0.1,116.49
2024-03-31,South,Furniture,Chairs,Consumer,213.26,8,0.0,94.68
2024-09-07,North,Technology,Accessories,Home Office,302.06,8,0.2,49.18
2024-01-21,North,Furniture,Bookcases,Home Office,77.12,10,0.0,12.24
2023-08-12,North,Technology,Accessories,Corporate,69.34,9,0.0,24.84
2024-11-14,North,Technology,Phones,Corporate,461.02,7,0.0,151.91
2024-02-05,West,Office Supplies,Paper,Consumer,168.04,9,0.1,18.03
2024-11-15,North,Office Supplies,Storage,Corporate,105.32,12,0.1,16.89
2023-06-01,South,Technology,Accessories,Corporate,52.89,12,0.2,12.76
2023-01-22,South,Technology,Laptops,Corporate,148.55,4,0.1,36.86
2024-05-20,West,Office Supplies,Paper,Home Office,235.08,5,0.3,-13.04
2024-07-03,East,Furniture,Bookcases,Corporate,102.79,1,0.1,19.32
2023-01-18,North,Furniture,Chairs,Consumer,,12,0.1,67.35
2023-12-10,East,Office Supplies,Paper,Corporate,,6,0.0,106.78
2024-11-22,South,Technology,Accessories,Consumer,68.75,10,0.4,-12.36
2024-04-19,North,Furniture,Bookcases,Consumer,48.86,7,0.1,5.45
2024-01-22,South,Furniture,Tables,Home Office,157.34,5,0.1,26.24
2023-12-27,East,Technology,Laptops,Corporate,1231.35,2,0.0,414.91
2024-11-03,North,Office Supplies,Binders,Home Office,48.19,11,0.2,9.22
2023-05-11,South,Furniture,Tables,Consumer,,11,0.2,10.42
2023-10-28,North,Furniture,Tables,Corporate,179.62,6,0.0,55.35
2024-07-11,East,Office Supplies,Binders,Home Office,112.88,2,0.0,
2024-09-30,North,Technology,Laptops,Home Office,316.82,10,0.3,-10.81
2024-06-09,West,Furniture,Chairs,Home Office,64.87,11,0.4,-2.67
2023-09-22,South,Furniture,Chairs,Corporate,393.48,14,0.3,21.36
2024-12-05,East,Technology,Accessories,Corporate,97.03,1,0.2,37.61
2023-08-11,East,Furniture,Chairs,Consumer,102.57,2,0.2,16.97
2024-12-30,West,Technology,Accessories,Home Office,80.85,14,0.1,12.86
2024-10-17,East,Office Supplies,Storage,Consumer,958.34,10,0.0,336.16
2023-08-11,North,Office Supplies,Storage,Corporate,329.77,10,0.0,146.22
2023-07-29,West,Office Supplies,Storage,Corporate,398.59,4,0.4,-17.76
2024-11-17,South,Furniture,Chairs,Consumer,496.21,8,0.4,-5.56
2024-08-26,West,Furniture,Tables,Consumer,61.75,12,0.1,3.08
2024-12-24,East,Office Supplies,Binders,Home Office,33.55,8,0.0,8.91
2024-02-22,West,Technology,Accessories,Home Office,968.08,6,0.0,322.91
2023-08-24,East,Technology,Laptops,Home Office,255.63,5,0.1,64.32
2024-08-24,West,Technology,Accessories,Corporate,,5,0.2,38.39
2023-12-15,East,Office Supplies,Paper,Home Office,287.19,2,0.0,88.57
2023-03-29,West,Technology,Phones,Home Office,46.1,9,0.1,-6.59
2023-05-26,South,Technology,Laptops,Home Office,544.14,4,0.2,54.24
2024-08-03,South,Office Supplies,Storage,Corporate,376.78,7,0.0,116.16
2024-04-03,South,Furniture,Bookcases,Home Office,259.47,14,0.0,151.63
2024-02-19,North,Office Supplies,Storage,Corporate,59.26,12,0.0,32.6
2023-01-22,East,Office Supplies,Paper,Corporate,387.13,13,0.2,69.52
2024-11-12,South,Office Supplies,Paper,Corporate,130.25,10,0.1,8.71
2023-04-03,South,Office Supplies,Binders,Consumer,727.52,10,0.1,192.19
2024-01-27,North,Office Supplies,Paper,Corporate,45.5,5,0.2,-6.7
2023-08-21,North,Technology,Phones,Corporate,749.56,2,0.0,287.02
2023-02-08,North,Technology,Phones,Consumer,514.12,12,0.3,-8.11
2024-05-22,South,Office Supplies,Paper,Corporate,86.89,13,0.2,-22.14
2024-05-25,East,Technology,Laptops,Corporate,337.1,10,0.0,133.93
2024-11-25,South,Technology,Accessories,Home Office,60.6,13,0.1,12.53
2023-02-15,North,Office Supplies,Storage,Corporate,106.3,1,0.4,-27.87
2024-02-04,East,Furniture,Tables,Corporate,179.5,13,0.1,47.03
2023-03-13,North,Office Supplies,Paper,Corporate,641.49,14,0.0,207.79
2024-08-15,South,Office Supplies,Paper,Home Office,347.54,13,0.3,13.33
2023-02-06,North,Office Supplies,Storage,Consumer,63.21,13,0.2,16.59
2024-09-08,West,Furniture,Tables,Corporate,508.88,10,0.0,168.41
2024-03-10,East,Technology,Laptops,Consumer,52.88,1,0.0,12.85
2023-01-21,North,Technology,Laptops,Home Office,143.05,7,0.2,14.38
2024-05-24,West,Office Supplies,Storage,Consumer,706.97,12,0.0,272.69
2024-10-31,East,Technology,Accessories,Corporate,156.74,14,0.0,52.24
2023-08-21,North,Technology,Accessories,Consumer,337.7,10,0.2,56.87
2024-05-06,South,Technology,Phones,Home Office,,13,0.0,54.06
2024-11-28,East,Furniture,Chairs,Consumer,514.52,7,0.2,57.43
2023-12-29,West,Furniture,Bookcases,Home Office,34.78,1,0.4,12.15
2024-01-21,South,Technology,Accessories,Corporate,108.41,14,0.2,9.61
2024-02-06,North,Furniture,Chairs,Home Office,352.88,8,0.1,90.8
2023-05-06,East,Technology,Laptops,Consumer,138.01,14,0.3,5.41
2023-01-10,West,Technology,Phones,Home Office,46.2,12,0.0,-0.2
2024-07-02,South,Furniture,Chairs,Corporate,31.4,11,0.3,10.53
2024-04-20,North,Technology,Accessories,Home Office,566.13,7,0.0,178.13
2024-01-22,South,Technology,Laptops,Home Office,268.58,12,0.2,44.63
2023-02-11,South,Furniture,Bookcases,Consumer,305.86,9,0.4,-6.1
2023-04-27,West,Office Supplies,Binders,Corporate,199.68,6,0.1,46.0
2023-02-28,South,Office Supplies,Storage,Consumer,20.01,7,0.0,25.53
2024-12-04,West,Office Supplies,Paper,Corporate,64.09,9,0.0,31.27
2024-06-04,North,Technology,Accessories,Consumer,842.41,6,0.2,126.59
2024-06-01,West,Technology,Laptops,Corporate,243.95,7,0.0,67.55
2023-05-23,East,Furniture,Bookcases,Home Office,30.29,2,0.0,22.4
2024-02-28,West,Office Supplies,Paper,Consumer,145.3,12,0.0,45.28
2023-10-15,West,Furniture,Tables,Corporate,84.45,9,0.3,0.74
2023-01-02,South,Office Supplies,Storage,Consumer,86.54,9,0.1,35.26
2024-04-28,West,Technology,Laptops,Home Office,197.2,8,0.1,36.48
2024-06-05,East,Technology,Phones,Home Office,98.39,14,0.2,10.41
2024-03-12,East,Technology,Laptops,Consumer,203.13,11,0.0,85.95
2023-04-09,South,Technology,Phones,Home Office,296.57,6,0.1,79.99
2024-01-16,South,Technology,Laptops,Corporate,443.14,10,0.0,167.74
2023-06-14,North,Furniture,Tables,Consumer,256.26,2,0.0,91.19
2024-03-21,South,Furniture,Tables,Consumer,317.75,6,0.2,52.44
2023-07-07,South,Furniture,Bookcases,Home Office,47.87,2,0.0,-13.98
2024-04-13,South,Furniture,Bookcases,Consumer,25.52,10,0.1,23.93
2023-09-25,North,Office Supplies,Binders,Home Office,416.2,14,0.0,166.93
2023-10-19,East,Furniture,Chairs,Consumer,793.43,6,0.1,203.29
2023-05-21,North,Technology,Laptops,Corporate,113.37,13,0.2,35.01
2023-05-18,East,Furniture,Bookcases,Corporate,354.78,7,0.0,117.58
2023-01-23,West,Technology,Phones,Consumer,121.91,10,0.1,30.21
2024-11-20,North,Office Supplies,Storage,Corporate,260.77,3,0.0,114.81
2023-07-27,West,Office Supplies,Paper,Corporate,40.08,8,0.2,6.89
2024-11-11,North,Office Supplies,Paper,Corporate,277.81,4,0.0,104.87
2023-04-05,North,Office Supplies,Binders,Corporate,423.54,1,0.1,79.39
2023-06-23,South,Furniture,Tables,Corporate,77.12,12,0.1,18.25
2023-08-04,South,Technology,Laptops,Corporate,739.56,10,0.1,171.26
2023-03-14,West,Technology,Laptops,Consumer,368.38,1,0.1,89.63
2023-10-03,North,Office Supplies,Binders,Home Office,88.23,13,0.1,25.62
2024-07-22,East,Office Supplies,Binders,Corporate,432.51,14,0.0,162.82
2023-02-20,North,Furniture,Tables,Home Office,74.63,6,0.2,23.47
2024-06-07,South,Furniture,Bookcases,Home Office,79.41,4,0.2,20.1
2024-10-02,West,Technology,Phones,Consumer,185.07,2,0.1,16.65
2023-05-17,South,Office Supplies,Binders,Consumer,194.48,7,0.1,51.46
2023-12-19,East,Furniture,Tables,Consumer,192.77,6,0.1,53.09
2023-10-10,North,Office Supplies,Storage,Home Office,145.12,4,0.0,45.65
2023-06-11,North,Office Supplies,Binders,Home Office,231.49,1,0.0,54.5
2023-07-06,South,Office Supplies,Binders,Home Office,484.04,11,0.0,177.67
2023-01-24,North,Technology,Laptops,Consumer,382.2,11,0.0,124.41
2023-06-28,East,Office Supplies,Storage,Home Office,125.03,5,0.1,38.12
2023-06-09,East,Furniture,Chairs,Corporate,186.47,8,0.1,45.56
2023-11-02,North,Office Supplies,Storage,Corporate,114.99,2,0.0,60.86
2023-10-06,South,Office Supplies,Binders,Corporate,297.93,10,0.0,112.55
2023-09-23,East,Office Supplies,Binders,Home Office,30.15,11,0.1,-1.9
2024-07-17,East,Furniture,Tables,Corporate,201.56,7,0.2,40.89
2024-02-05,East,Furniture,Chairs,Home Office,302.95,2,0.1,77.58
2024-02-26,North,Technology,Phones,Home Office,140.37,1,0.0,58.0
2024-11-08,North,Furniture,Bookcases,Corporate,115.12,11,0.0,53.38
2023-12-14,East,Technology,Phones,Consumer,178.27,11,0.1,67.01
2023-07-01,South,Office Supplies,Paper,Corporate,516.87,9,0.1,134.2
2024-07-01,East,Technology,Accessories,Home Office,122.49,8,0.3,6.15
2024-03-31,South,Furniture,Chairs,Corporate,721.56,5,0.2,90.0
2023-02-18,South,Office Supplies,Paper,Home Office,392.34,7,0.0,113.73
2024-06-07,East,Office Supplies,Storage,Corporate,615.84,3,0.1,145.17
2023-04-23,East,Furniture,Tables,Consumer,508.55,9,0.0,185.21
2023-06-12,South,Office Supplies,Paper,Home Office,87.45,6,0.2,-8.04
2024-03-16,South,Office Supplies,Paper,Home Office,302.23,7,0.1,78.99
2023-06-19,East,Furniture,Chairs,Corporate,159.17,11,0.0,58.07
2023-05-02,North,Office Supplies,Paper,Home Office,577.49,2,0.0,200.36
2024-08-23,North,Office Supplies,Storage,Consumer,264.21,13,0.1,35.75
2023-05-27,West,Technology,Laptops,Corporate,64.59,10,0.0,
2023-10-08,North,Technology,Accessories,Consumer,162.16,1,0.2,45.32
2023-01-11,East,Office Supplies,Storage,Corporate,359.06,13,0.1,108.7
2023-02-23,South,Furniture,Chairs,Consumer,53.7,1,0.0,8.02
2024-03-21,West,Office Supplies,Paper,Corporate,224.21,6,0.2,3.49
2023-11-17,South,Technology,Laptops,Corporate,729.57,6,0.0,254.73
2023-11-14,South,Office Supplies,Binders,Corporate,537.23,6,0.0,194.24
2024-05-11,South,Office Supplies,Storage,Corporate,280.56,13,0.0,116.59
2024-02-15,West,Furniture,Bookcases,Consumer,757.62,9,0.2,141.24
2024-03-10,East,Technology,Accessories,Consumer,580.92,14,0.3,42.21
2023-07-31,East,Office Supplies,Paper,Home Office,785.04,12,0.3,32.96
2023-03-04,North,Technology,Phones,Consumer,380.47,6,0.0,134.37
2024-08-18,South,Furniture,Bookcases,Consumer,343.08,5,0.1,75.96
2024-07-19,South,Office Supplies,Storage,Consumer,78.96,10,0.0,53.24
2023-02-15,East,Office Supplies,Paper,Corporate,56.32,9,0.2,-4.78
2023-12-29,West,Technology,Laptops,Consumer,74.91,4,0.1,
2024-11-06,South,Office Supplies,Storage,Corporate,492.78,2,0.0,159.53
2023-01-16,East,Office Supplies,Storage,Consumer,48.21,4,0.4,-4.52
2024-05-16,North,Furniture,Chairs,Consumer,61.96,1,0.4,-12.65
2024-05-15,West,Technology,Accessories,Consumer,62.51,2,0.3,-8.56
2023-02-15,South,Furniture,Bookcases,Home Office,160.59,8,0.1,42.11
2024-08-17,West,Technology,Phones,Consumer,895.13,10,0.0,291.31
2023-04-23,East,Office Supplies,Paper,Corporate,441.02,12,0.0,162.83
2023-04-02,West,Office Supplies,Paper,Consumer,,4,0.2,25.69
2024-03-02,East,Furniture,Chairs,Home Office,506.63,13,0.1,129.71
2024-04-01,South,Office Supplies,Storage,Corporate,66.06,8,0.3,1.5
2024-01-15,South,Office Supplies,Binders,Corporate,620.87,9,0.0,207.37
2024-01-20,West,Technology,Phones,Home Office,616.54,1,0.2,88.3
